iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
IND,Asia,India,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,5.56,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-30,1,1,0,0,0.001,0.001,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-01-31,1,0,0,0,0.001,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-01,1,0,0,0,0.001,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-02,2,1,0,0,0.001,0.001,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-03,2,0,0,0,0.001,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-04,3,1,0,0,0.002,0.001,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-05,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-06,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-07,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-08,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-09,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-10,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-11,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-12,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-13,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-14,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-15,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-16,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-17,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-18,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-19,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-20,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-21,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-22,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-23,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-24,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-25,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-26,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-27,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-28,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-02-29,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-01,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-02,3,0,0,0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-03,5,2,0,0,0.004,0.001,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-04,6,1,0,0,0.004,0.001,0.0,0.0,,,,,,,,15.74,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-05,28,22,0,0,0.02,0.016,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-06,29,1,0,0,0.021,0.001,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-07,31,2,0,0,0.022,0.001,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-08,34,3,0,0,0.025,0.002,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-10,44,10,0,0,0.032,0.007,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-11,50,6,0,0,0.036,0.004,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-12,73,23,0,0,0.053,0.017,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-13,75,2,1,1,0.054,0.001,0.001,0.001,6500.0,,0.005,,,,samples tested,33.33,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-14,83,8,2,1,0.06,0.006,0.001,0.001,,,,,,,samples tested,36.11,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-15,90,7,2,0,0.065,0.005,0.001,0.0,,,,,,,samples tested,38.89,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-16,93,3,2,0,0.067,0.002,0.001,0.0,,,,,,,samples tested,48.15,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-17,125,32,3,1,0.091,0.023,0.002,0.001,,,,,,,samples tested,48.15,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-18,137,12,3,0,0.099,0.009,0.002,0.0,13125.0,,0.01,,,,samples tested,50.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-19,165,28,3,0,0.12,0.02,0.002,0.0,13316.0,191.0,0.01,0.0,,,samples tested,59.72,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-20,191,26,4,1,0.138,0.019,0.003,0.001,14376.0,1060.0,0.01,0.001,1125.0,0.001,samples tested,70.83,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-21,231,40,4,0,0.167,0.029,0.003,0.0,15701.0,1325.0,0.011,0.001,1125.0,0.001,samples tested,76.39,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-22,320,89,4,0,0.232,0.064,0.003,0.0,16999.0,1298.0,0.012,0.001,1121.0,0.001,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-23,439,119,7,3,0.318,0.086,0.005,0.002,20707.0,3708.0,0.015,0.003,1462.0,0.001,samples tested,86.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-24,492,53,9,2,0.357,0.038,0.007,0.001,20864.0,157.0,0.015,0.0,1295.0,0.001,samples tested,86.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-25,562,70,9,0,0.407,0.051,0.007,0.0,25144.0,4280.0,0.018,0.003,1717.0,0.001,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-26,649,87,13,4,0.47,0.063,0.009,0.003,,,,,1871.0,0.001,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-27,724,75,17,4,0.525,0.054,0.012,0.003,27688.0,,0.02,,1902.0,0.001,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-28,873,149,19,2,0.633,0.108,0.014,0.001,,,,,2195.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-29,979,106,25,6,0.709,0.077,0.018,0.004,,,,,2492.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-30,1071,92,29,4,0.776,0.067,0.021,0.003,,,,,2445.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-03-31,1251,180,32,3,0.907,0.13,0.023,0.002,,,,,2905.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-01,1397,146,35,3,1.012,0.106,0.025,0.002,,,,,2776.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-02,1965,568,50,15,1.424,0.412,0.036,0.011,47951.0,,0.035,,3076.0,0.002,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-03,2301,336,56,6,1.667,0.243,0.041,0.004,69245.0,21294.0,0.05,0.015,5937.0,0.004,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-04,2902,601,68,12,2.103,0.436,0.049,0.009,79950.0,10705.0,0.058,0.008,6984.0,0.005,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-05,3374,472,77,9,2.445,0.342,0.056,0.007,89534.0,9584.0,0.065,0.007,7870.0,0.006,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-06,4067,693,109,32,2.947,0.502,0.079,0.023,101068.0,11534.0,0.073,0.008,9036.0,0.007,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-07,4421,354,114,5,3.204,0.257,0.083,0.004,114015.0,12947.0,0.083,0.009,10403.0,0.008,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-08,5194,773,149,35,3.764,0.56,0.108,0.025,127919.0,13904.0,0.093,0.01,11906.0,0.009,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-09,5734,540,166,17,4.155,0.391,0.12,0.012,144910.0,16991.0,0.105,0.012,13851.0,0.01,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-10,6412,678,199,33,4.646,0.491,0.144,0.024,161330.0,16420.0,0.117,0.012,13155.0,0.01,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-11,7447,1035,239,40,5.396,0.75,0.173,0.029,179374.0,18044.0,0.13,0.013,14203.0,0.01,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-12,8356,909,273,34,6.055,0.659,0.198,0.025,195748.0,16374.0,0.142,0.012,15173.0,0.011,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-13,9152,796,308,35,6.632,0.577,0.223,0.025,217554.0,21806.0,0.158,0.016,16641.0,0.012,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-14,10363,1211,339,31,7.509,0.878,0.246,0.022,244893.0,27339.0,0.177,0.02,18697.0,0.014,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-15,11438,1075,377,38,8.288,0.779,0.273,0.028,274599.0,29706.0,0.199,0.022,20954.0,0.015,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-16,12380,942,414,37,8.971,0.683,0.3,0.027,302956.0,28357.0,0.22,0.021,22578.0,0.016,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-17,13387,1007,437,23,9.701,0.73,0.317,0.017,335123.0,32167.0,0.243,0.023,24828.0,0.018,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-18,14378,991,480,43,10.419,0.718,0.348,0.031,372123.0,37000.0,0.27,0.027,27536.0,0.02,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-19,15712,1334,507,27,11.385,0.967,0.367,0.02,401586.0,29463.0,0.291,0.021,29405.0,0.021,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-20,17265,1553,543,36,12.511,1.125,0.393,0.026,,,,,30650.0,0.022,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-21,18600,1335,590,47,13.478,0.967,0.428,0.034,462621.0,,0.335,,31104.0,0.023,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-22,19984,1384,640,50,14.481,1.003,0.464,0.036,,,,,29569.0,0.021,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-23,21393,1409,681,41,15.502,1.021,0.493,0.03,500542.0,,0.363,,28227.0,0.02,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-24,23077,1684,718,37,16.722,1.22,0.52,0.027,541789.0,41247.0,0.393,0.03,29524.0,0.021,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-25,24506,1429,775,57,17.758,1.036,0.562,0.041,579957.0,38168.0,0.42,0.028,29691.0,0.022,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-26,26496,1990,824,49,19.2,1.442,0.597,0.036,625309.0,45352.0,0.453,0.033,31960.0,0.023,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-27,27892,1396,872,48,20.212,1.012,0.632,0.035,665819.0,40510.0,0.482,0.029,33388.0,0.024,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,2020-04-28,29435,1543,934,62,21.33,1.118,0.677,0.045,716733.0,50914.0,0.519,0.037,36302.0,0.026,samples tested,96.3,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
